Respondent_ID;Age;Fishing Experience;Province;Beach;Fishing Role;Experience as Head of Communities;Boat Type;Fishing Duration;Usage of LIK;Benefit from LIK;Experience with Disaster;Number of Experience with Disaster;Usage of ICT;BMKG;Radio;Cuaca;GPS;Fish Finder;MSW Paris;Radar Kapal;Surf Parangtritis;Windy;Benefit from ICT;B.1;B.2;B.3;B.4;B.5;B.6;Level of Interaction with Disaster;LIK Combination;C-1;Cr-1;Cr-2;Cr-3;Cr-4;Td-1;Td-2;Td-3;Ts-1;Ts-2;Ts-3;Ts-4;Ts-5;Ts-6;Ts-7;Wn-1;Wn-10;Wn-11;Wn-12;Wn-13;Wn-14;Wn-15;Wn-16;Wn-17;Wn-2;Wn-3;Wn-4;Wn-5;Wn-6;Wn-7;Wn-8;Wn-9;Wth-1;Wth-2;Wv-1;Wv-2;Wv-3;Number of LIK Combination;Usage Persistance;Usage Duration;Frequency of Usage (min) (in month);Frequency of Usage (max) (in month);Average Frequency of Usage (in month);Number of Prediction Made (the last month, except tsunami);Disaster Happen (the last month, except tsunami);Perceived of Accuracy;Action Anticipation (Respon based on LIK codes)
20;27;7;1;1;1;0;4;1;1;1;B.3, B.5, B.6;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;4;Cr-1, Cr-3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;3;4;3,5;6;5;83,33333333;Cr-3: Move away from beach
20;27;7;1;1;1;0;4;1;1;1;B.3, B.5, B.6;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;Td-1, Td-3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;20;24;22;10;10;100;Td-1: Adjust fishing time
20;27;7;1;1;1;0;4;1;1;1;B.3, B.5, B.6;3;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;Td-1, Td-3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;20;24;22;10;10;100;Td-3: Be careful
21;27;7;1;1;1;0;4;1;1;1;B.4;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;3;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;7;3;4;3,5;8;5;62,5;Wth-1: Stop fishing activities
22;28;4;1;1;1;0;4;1;1;1;B.2, B.3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;Wn-2, Wn-5, Wn-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;16;20;18;13;13;100;Wn-2: Adjust fishing time
22;28;4;1;1;1;0;4;1;1;1;B.2, B.3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;Wn-2, Wn-5, Wn-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;1;4;16;20;18;13;13;100;Wn-5: Repair boat
22;28;4;1;1;1;0;4;1;1;1;B.2, B.3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;Wn-2, Wn-5, Wn-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;4;16;20;18;13;13;100;Wn-10: Be careful
22;28;4;1;1;1;0;4;1;1;1;B.2, B.3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;4;5;6;5,5;15;12;80;Wv-2: Adjust fishing equipment
23;28;5;1;2;1;0;4;1;1;1;B.2, B.3, B.4, B.6;4;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;4;Wn-1, Wn-4, Wn-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;6;16;20;18;20;15;75;Wn-1: Adjust fishing time
23;28;5;1;2;1;0;4;1;1;1;B.2, B.3, B.4, B.6;4;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;4;Wn-1, Wn-4, Wn-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;1;6;16;20;18;20;15;75;Wn-4: Repair boat
23;28;5;1;2;1;0;4;1;1;1;B.2, B.3, B.4, B.6;4;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;4;Wn-1, Wn-4, Wn-7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;6;16;20;18;20;15;75;Wn-7: Be careful
23;28;5;1;2;1;0;4;1;1;1;B.2, B.3, B.4, B.6;4;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;8;Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;6;2;4;3;10;9;90;Wv-2: Adjust fishing time
23;28;5;1;2;1;0;4;1;1;1;B.2, B.3, B.4, B.6;4;1;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;4;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;6;3;4;3,5;13;8;61,53846154;Wth-1: Stop fishing activities
23;28;5;1;2;1;0;4;1;1;1;B.2, B.3, B.4, B.6;4;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;6;Td-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;16;24;20;23;10;43,47826087;Td-1: No action
24;28;6;1;1;1;0;4;1;1;1;B.5, B.6;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;7;Cr-1, Cr-3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;6;5;8;6,5;5;5;100;Cr-1: No action
24;28;6;1;1;1;0;4;1;1;1;B.5, B.6;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;7;Cr-1, Cr-3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;6;5;8;6,5;5;5;100;Cr-3: Move away from beach
24;28;6;1;1;1;0;4;1;1;1;B.5, B.6;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;6;Td-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;16;24;20;23;10;43,47826087;Td-1: No action
25;28;6;1;1;1;0;4;1;1;1;B-4;1;1;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;1;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;7;1;2;1,5;3;2;66,66666667;Wth-1: Anchor to hold position
26;28;6;1;1;1;0;4;1;1;1;B.4, B.5;2;1;1;0;1;0;0;0;0;0;1;1;0;0;0;1;0;0;5;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;7;3;4;3,5;13;8;61,53846154;Wth-1: Stop fishing activities
26;28;6;1;1;1;0;4;1;1;1;B.4, B.5;2;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;8;Cr-1, Cr-2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;3;5;4;4;2;50;Cr-1: No action
26;28;6;1;1;1;0;4;1;1;1;B.4, B.5;2;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;8;Cr-1, Cr-2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;3;5;4;4;2;50;Cr-2: Move away from beach
27;28;6;1;1;1;0;4;1;1;1;B-2, B-6;2;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;5;Wn-1, Wn-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;6;16;24;20;14;14;100;Wn-1: Adjust fishing time
27;28;6;1;1;1;0;4;1;1;1;B-2, B-6;2;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;5;Wn-1, Wn-4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;6;16;24;20;14;14;100;Wn-4: Repair boat
27;28;6;1;1;1;0;4;1;1;1;B-2, B-6;2;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;3;Td-1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;16;20;18;19;11;57,89473684;Td-1: No action
28;28;7;1;1;1;0;4;1;1;1;B.2, B.4, B.5;3;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;8;Wn-12, Wn-15, Wn-16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;7;24;28;26;13;13;100;Wn-12: Adjust fishing time
28;28;7;1;1;1;0;4;1;1;1;B.2, B.4, B.5;3;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;8;Wn-12, Wn-15, Wn-16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;7;24;28;26;13;13;100;Wn-15: Repair boat
28;28;7;1;1;1;0;4;1;1;1;B.2, B.4, B.5;3;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;8;Wn-12, Wn-15, Wn-16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;7;24;28;26;13;13;100;Wn-16: Be careful
28;28;7;1;1;1;0;4;1;1;1;B.2, B.4, B.5;3;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;5;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;7;3;4;3,5;12;7;58,33333333;Wth-1: Stop fishing activities
28;28;7;1;1;1;0;4;1;1;1;B.2, B.4, B.5;3;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;6;Cr-1, Cr-2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;3;5;4;5;3;60;Cr-1: No action
28;28;7;1;1;1;0;4;1;1;1;B.2, B.4, B.5;3;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;6;Cr-1, Cr-2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;3;5;4;5;3;60;Cr-2: Move away from beach
29;28;7;1;2;2;0;4;1;1;1;B-3, B-5, B-6;3;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;Wv-1, Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;7;1;1;1;2;1;50;Wv-1: Be careful
29;28;7;1;2;2;0;4;1;1;1;B-3, B-5, B-6;3;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;Wv-1, Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;7;1;1;1;2;1;50;Wv-2: Adjust fishing time
29;28;7;1;2;2;0;4;1;1;1;B-3, B-5, B-7;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;Cr-1, Cr-2, Cr-3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;7;4;5;4,5;5;5;100;Cr-1: Move away from beach
29;28;7;1;2;2;0;4;1;1;1;B-3, B-5, B-7;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;Cr-1, Cr-2, Cr-3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;7;4;5;4,5;5;5;100;Cr-2: Be careful
29;28;7;1;2;2;0;4;1;1;1;B-3, B-5, B-7;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;Cr-1, Cr-2, Cr-3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;7;4;5;4,5;5;5;100;Cr-3: No action
29;28;7;1;2;2;0;4;1;1;1;B-3, B-5, B-8;3;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Td-2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;7;3;4;3,5;4;3;75;Td-2: Be careful
30;28;8;1;1;1;0;4;1;1;1;B.2, B.4;2;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;2;Wn-8, Wn-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;8;2;5;3,5;8;2;25;Wn-8: Adjust fishing time
30;28;8;1;1;1;0;4;1;1;1;B.2, B.4;2;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;2;Wn-8, Wn-9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;8;2;5;3,5;8;2;25;Wn-9: Repair boat
30;28;8;1;1;1;0;4;1;1;1;B.2, B.4;2;1;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;8;1;2;1,5;3;3;100;Wth-1: Stop fishing activities
31;28;8;1;1;1;0;4;1;1;1;B.3, B.5;2;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;2;Wv-1, Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;8;5;6;5,5;9;7;77,77777778;Wv-1: Adjust fishing time
31;28;8;1;1;1;0;4;1;1;1;B.3, B.5;2;1;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;2;Wv-1, Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;8;5;6;5,5;9;7;77,77777778;Wv-2: Adjust fishing time
31;28;8;1;1;1;0;4;1;1;1;B.3, B.5;2;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;4;Cr-1, Cr-2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;8;3;4;3,5;6;4;66,66666667;Cr-1: No action
31;28;8;1;1;1;0;4;1;1;1;B.3, B.5;2;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;4;Cr-1, Cr-2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;8;3;4;3,5;6;4;66,66666667;Cr-2: Move away from beach
32;29;5;1;3;1;0;4;1;1;1;B-2, B-5, B-6;3;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;Wn-2, Wn-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;6;1;2;1,5;2;2;100;Wn-2: Be careful
32;29;5;1;3;1;0;4;1;1;1;B-2, B-5, B-6;3;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;1;Wn-2, Wn-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;1;6;1;2;1,5;2;2;100;Wn-3: Be careful
32;29;5;1;3;1;0;4;1;1;1;B-2, B-5, B-6;3;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;1;Cr-1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;6;3;3;3;4;4;100;Cr-1: Be careful
32;29;5;1;3;1;0;4;1;1;1;B-2, B-5, B-6;3;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;Td-1, Td-2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;6;5;5;5;7;6;85,71428571;Td-1: No action
32;29;5;1;3;1;0;4;1;1;1;B-2, B-5, B-6;3;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;0;Td-1, Td-2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;6;5;5;5;7;6;85,71428571;Td-2: Adjust fishing time
33;29;5;1;2;1;0;4;1;1;1;B.3;1;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;3;Wv-1, Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;6;5;6;5,5;7;6;85,71428571;Wv-1: Adjust fishing time
33;29;5;1;2;1;0;4;1;1;1;B.3;1;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;3;Wv-1, Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;6;5;6;5,5;7;6;85,71428571;Wv-2: Adjust fishing equipment
34;29;6;1;2;1;0;4;1;1;1;B-2, B-3;2;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;Wn-1, Wn-2, Wn-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;7;5;5;5;5;5;100;Wn-1: Stay alert/retrieve fishing gear
34;29;6;1;2;1;0;4;1;1;1;B-2, B-3;2;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;Wn-1, Wn-2, Wn-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;7;5;5;5;5;5;100;Wn-2: Be careful
34;29;6;1;2;1;0;4;1;1;1;B-2, B-3;2;1;1;0;1;0;0;0;0;0;1;1;0;1;0;0;0;0;0;Wn-1, Wn-2, Wn-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;1;7;5;5;5;5;5;100;Wn-3: Repair boat
34;29;6;1;2;1;0;4;1;1;1;B-2, B-3;2;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;2;Wv-1, Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;1;7;1;2;1,5;3;2;66,66666667;Wv-1: Be careful
34;29;6;1;2;1;0;4;1;1;1;B-2, B-3;2;1;1;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;2;Wv-1, Wv-2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;7;1;2;1,5;3;2;66,66666667;Wv-2: Adjust fishing time
35;29;7;1;1;1;0;4;1;1;1;B.2, B.5;2;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;5;Wn-2, Wn-7, Wn-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;7;20;28;24;1;1;100;Wn-2: Adjust fishing time
35;29;7;1;1;1;0;4;1;1;1;B.2, B.5;2;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;5;Wn-2, Wn-7, Wn-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;7;20;28;24;1;1;100;Wn-7: Repair boat
35;29;7;1;1;1;0;4;1;1;1;B.2, B.5;2;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;5;Wn-2, Wn-7, Wn-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;7;20;28;24;1;1;100;Wn-14: Be careful
35;29;7;1;1;1;0;4;1;1;1;B.2, B.5;2;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;7;Cr-1, Cr-2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;3;5;4;12;8;66,66666667;Cr-1: No action
35;29;7;1;1;1;0;4;1;1;1;B.2, B.5;2;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;7;Cr-1, Cr-2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;3;5;4;12;8;66,66666667;Cr-2: Move away from beach
36;29;7;1;2;1;0;4;1;1;1;B-5, B-6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;Cr-1, Cr-2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;4;5;4,5;6;6;100;Cr-1: Move away from beach
36;29;7;1;2;1;0;4;1;1;1;B-5, B-6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;Cr-1, Cr-2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;4;5;4,5;6;6;100;Cr-2: Be careful
36;29;7;1;2;1;0;4;1;1;1;B-5, B-6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Td-1, Td-2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;3;4;3,5;5;4;80;Td-1: Adjust fishing time
36;29;7;1;2;1;0;4;1;1;1;B-5, B-6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Td-1, Td-2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;7;3;4;3,5;5;4;80;Td-2: Be careful
37;29;7;1;1;1;0;4;1;1;1;B.5,B.6;2;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;2;Cr-2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;3;4;3,5;10;7;70;Cr-2: No action
37;29;7;1;1;1;0;4;1;1;1;B.5,B.6;2;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;1;6;Td-2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;3;4;3,5;3;3;100;Td-2: Be careful
38;29;8;1;2;1;0;4;1;1;1;B-2, B-4, B-6;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Wn-7, Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;1;8;3;4;3,5;3;3;100;Wn-7: No action
38;29;8;1;2;1;0;4;1;1;1;B-2, B-4, B-6;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;Wn-7, Wn-8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;8;3;4;3,5;3;3;100;Wn-8: Stay alert/retrieve fishing gear
38;29;8;1;2;1;0;4;1;1;1;B-2, B-4, B-6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;Wth-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;8;2;2;2;3;2;66,66666667;Wth-1: Stop fishing activities
38;29;8;1;2;1;0;4;1;1;1;B-2, B-4, B-6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;Td-2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;8;5;5;5;7;5;71,42857143;Td-2: Adjust fishing time
39;29;8;1;1;1;0;4;1;1;1;B.2, B.4;2;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;5;Wn-8, Wn-9, Wn-10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;1;8;5;7;6;13;13;100;Wn-8: Adjust fishing time
